group,ret_sec,rt,mz,intensity,H1,H2,H3a_rep1,H3a_rep2,H3a_rep3,H3b,H4_1,H4_2,H4_3,H5_rep1,H5_rep2,N_rep1,N_rep2,N_rep3,O1a,O1b,O2,O3_rep1,O3_rep2,O3_rep3,O4,P1a,P1b,P2a,P2b_rep1,P2b_rep2,P2b_rep3,P2c,P3,P4a,P4b,P5,P6,QC_rep1,QC_rep2,QC_rep3,QC_rep4,V1a,V1b,V2,V3,V5
M591_R969_9676,969.3680725,16.16,591.4119086,0,12902.1645,0,7748.939394,9172.519481,10084.79221,16972.20346,0,0,0,10266.61472,0,0,0,0,0,7573.735931,0,7800.601732,9387.212121,9160.692641,0,0,0,0,0,0,0,10958.03896,6417.943723,0,0,0,6083.004329,0,0,0,0,0,0,0,0,6988.406926
M591_R1040_9677,1039.736084,17.33,591.4405201,0,0,0,0,9745.528139,6053.238095,0,0,0,0,0,0,0,0,0,0,0,0,10179.58874,18379.05195,29561.25108,0,0,0,0,0,0,0,5993.623377,0,0,0,0,0,0,0,0,0,0,0,6954.727273,0,0
M591_R1047_9678,1046.703735,17.45,591.4484585,0,0,7031.324675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M591_R1154_9679,1154.015503,19.23,591.4560427,0,0,0,0,0,0,10175.03896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M591_R1191_9680,1190.932983,19.85,591.4955444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946.91342,0,0,0
M592_R466_9682,465.7121582,7.76,592.2114258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20957.30736,0,0,0,0,0,0,0,0,0,0,0,0,0
M592_R674_9683,674.3501282,11.24,592.2274437,0,0,0,0,0,0,0,8717.402597,7674.818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M592_R732_9685,731.7377319,12.2,592.2982178,0,0,0,8173.021645,8562.012987,8652.21645,11584.17316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117.21212,0,0,28374.5368,47876.09957,33942.66667,45181.38095,15295.22944,0,0,0,0,8704.186147,0,0,0,0,0,0,0,0,0
M592_R297_9687,296.9820862,4.95,592.3260874,0,0,0,0,0,0,0,0,0,0,7883.082251,0,0,0,0,0,16599.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M592_R1129_9688,1128.606628,18.81,592.3987496,0,0,0,0,12229.96537,8877.242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M592_R1191_9690,1190.932983,19.85,592.4919434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6673.52381,0,0,0
M593_R827_9692,827.3341675,13.79,592.9076045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6856.961039,11791.00433,10358.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R673_9693,672.5828857,11.21,593.0913086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19733.06926,36843.31169,22709.91775,24277.1645,26917.25108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R486_9694,485.6730194,8.09,593.1296708,8428.160173,22481.45455,21219.15152,10299.80087,10468.74026,13480.97403,29320.5974,20273.30736,17016.55844,10371.94372,36869.12987,10527.12554,0,0,0,21530.21645,41844.20346,32058.04762,14876.8355,17407.58874,19616.96537,26899.22944,11792.11255,13388.08658,37377.74026,29927.61472,19751.60173,26909.14286,16717.29437,39677.4329,41885.92208,11876.16883,39950.19913,44744.40693,8428.160173,23182.68831,27591.06061,28387.11688,42533.55844,44771.66234,27788.82251,13234.2684,23414.72294
M593_R260_9695,259.904541,4.33,593.1528033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14312.04329,0
M593_R401_9696,401.3551636,6.69,593.1875789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104407.2814,0,0,0,6127.095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R400_9698,400.4216614,6.67,593.2607522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32456.22944,18353.0303,12700.09524,15492.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R570_9699,569.7337646,9.5,593.2618065,0,0,0,0,0,0,38828.06061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R732_9700,731.6618652,12.19,593.2938232,0,0,0,9133.419913,10427,10886.78788,14377.77922,0,0,0,0,0,0,0,0,0,0,0,6050.337662,6706.549784,6751.935065,12236.16883,0,0,34774.82251,59701.14719,43082.98701,55929.75325,18355.93074,7256.601732,0,0,0,10988.19913,0,0,0,0,0,0,0,0,0
M593_R663_9701,662.5340271,11.04,593.3337857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12955.48918,0
M593_R812_9702,812.3372192,13.54,593.3560867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12670.70563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R732_9703,732.3423462,12.21,593.3693848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7888.627706,7459.506494,8030.502165,7544.329004,9528.164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.982684,7116.341991
M593_R838_9705,837.9211426,13.97,593.3858316,0,8209.12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5733.627706
M593_R663_9704,662.7714844,11.05,593.3912708,0,0,0,0,0,0,0,0,0,0,73326.60606,20859.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R1100_9706,1100.02417,18.33,593.4060493,0,6664.367965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R694_9708,693.9345093,11.57,593.4196873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16962.09524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R920_9707,919.5438843,15.33,593.4274597,0,0,0,0,0,0,6798.887446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M593_R1158_9709,1158.416199,19.31,593.4809686,0,0,0,0,0,0,0,0,0,0,0,0,0,18932.74459,33379.39394,0,0,0,0,7244.982684,6971.017316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R1151_9712,1150.550537,19.18,593.5244293,0,0,0,0,0,0,8863.454545,0,0,0,0,0,0,0,0,0,0,0,0,8309.190476,14656.41991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R860_9715,860.0575256,14.33,594.0040007,0,0,0,0,0,0,0,0,0,0,0,0,11820.07359,20058.40693,54436.56277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R485_9716,485.4919739,8.09,594.1334732,0,6057.229437,0,0,0,0,8142.510823,0,0,0,9960.714286,0,0,0,0,0,11527.74026,8742.761905,0,0,0,7959.060606,0,0,9730.138528,7871.04329,0,6900.865801,0,10592.88312,11218.37662,0,11122.2987,11886.98268,0,0,8016.038961,8054.064935,12442.45455,12184.92208,7959.839827,0,0
M594_R401_9717,401.3997498,6.69,594.1905087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25905.23377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R401_9719,400.5318909,6.68,594.2631836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8355.727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R570_9718,569.7337646,9.5,594.2645857,0,0,0,0,0,0,10854.06926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R732_9720,731.6111145,12.19,594.2957968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7853.220779,13720.7316,10412.671,13584.90043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R663_9721,662.5605469,11.04,594.3950634,0,0,0,0,0,0,0,0,0,0,20958.05628,6092.541126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R859_9722,858.5087891,14.31,594.4013948,0,17305.83983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R1173_9723,1172.727295,19.55,594.480207,0,0,0,0,0,0,8325.099567,0,0,0,0,0,0,6244.21645,11236.87879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M594_R1054_9724,1053.804626,17.56,594.4841988,0,0,0,0,0,0,0,0,0,0,0,0,0,12355.52381,20236.9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R1327_9725,1326.677734,22.11,594.5137675,0,0,0,0,0,0,11959.64502,0,0,0,0,0,0,0,0,0,0,0,0,9197.186147,7363.636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R828_9726,828.1298218,13.8,594.9058522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8394.021645,7320.709957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R1096_9727,1095.574158,18.26,594.9230234,0,0,0,0,0,0,7192.640693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R677_9728,677.4025269,11.29,594.9633541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13132.9697,0,0,0,0
M595_R647_9729,647.0767517,10.78,595.1067619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938.917749,17015.92208,11524.31169,14920.72727,17508.4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R821_9730,821.154541,13.69,595.2545322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16980.21212,0,0,0,0
M595_R480_9732,480.2747498,8,595.2728814,0,0,0,0,0,0,9482.753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450.91775,22776.55844,16549.85281,21383.38095,8266.277056,0,0,0,0,8751.056277,0,0,0,0,0,0,0,0,0
M595_R653_9731,653.3366699,10.89,595.2744751,9818.008658,22981.65801,22041.58009,16237.82684,20841.28571,17227.31602,24325.32468,19596.94805,18163.74892,13607.32468,26040.4632,11471.99134,9827.865801,18047.14719,19609.91775,12080.30303,20338.66667,19245.79221,17894.42857,18218.49784,21765.7619,24560.9697,21169.55844,10154.4329,17823.48052,21208.54978,16506.17749,15401.54545,9248.891775,21288.38095,27854.23377,8541.264069,23116.82684,17226.34199,9818.008658,22966.5974,23828.81818,25445.76623,22725.57143,24600.43723,9998.290043,20424.60606,20214.22078
M595_R558_9733,557.9051514,9.3,595.3103027,0,0,0,9895.467532,10169.62771,11396.09524,7662.800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11642.85281,0,14933.27706,18612.19913,14494.5671,17446.38528,7672.917749,8706.865801,0,0,0,12288.98268,0,6189.121212,8167.536797,8189.658009,0,0,0,0,0
M595_R832_9734,831.6726074,13.86,595.3616567,0,9189.21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20505.87446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R548_9735,548.3193665,9.14,595.3689499,0,0,0,0,0,0,0,0,0,0,30170.50649,8166.051948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R937_9736,936.7531128,15.61,595.3782959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11129.62338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M595_R782_9737,782.4422607,13.04,595.4055786,0,6428.735931,6619.393939,0,6317.909091,7189.822511,12794.71429,0,0,0,0,0,0,0,0,0,5669.294372,0,9209.008658,9704.813853,9614.891775,15983.49351,14143.1645,0,11077.66667,19119.38095,13868.06061,16530.4632,6927.5671,6110.900433,0,0,0,10029.14719,0,0,0,0,0,0,0,7562.709957,0
M595_R1020_9738,1019.946381,17,595.4944594,0,0,0,0,0,0,7457.077922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437.255411,0,0,0
M595_R1327_9739,1326.868347,22.11,595.4971865,0,20161.90043,0,14590.08225,16107.1645,16036.90909,44404.46753,0,0,0,0,0,0,0,0,0,0,0,15681.17316,25896.5368,26041.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25181.1342,0,8521.839827
M596_R1139_9741,1138.921204,18.98,595.5264717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23995.51082,47491.62771,59918.75325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M596_R857_9743,856.8841248,14.28,596.0008836,0,0,0,0,0,0,0,0,0,0,0,0,6543.532468,14144.45022,18430.73593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M596_R855_9744,855.1783447,14.25,596.3337591,0,0,0,0,0,0,0,0,0,0,12546.72294,0,28553.31602,106017.1558,157472.5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M596_R658_9745,657.8164063,10.96,596.3435347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8203.662338,7114.991342,8222.376623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M596_R548_9746,548.3017578,9.14,596.3726807,0,0,0,0,0,0,0,0,0,0,8466.930736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M596_R749_9748,748.909729,12.48,596.4024048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24352.65368,0,19503.1342,0,0,0,0,0,0,0,0,0,0
M597_R1327_9749,1326.923706,22.12,596.500583,0,0,0,0,0,0,18920.75758,0,0,0,0,0,0,0,0,0,0,0,5753.852814,9944.320346,9298.82684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10245.37662,0,0
M597_R1133_9750,1133.342346,18.89,596.5329411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429.229437,17077.1342,19388.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R654_9752,654.0557556,10.9,597.1766357,0,0,0,0,0,0,0,58224.97835,29314.05628,7372.861472,0,0,0,0,0,0,15256.90043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R952_9753,952.4292603,15.87,597.2394439,0,0,17329.55844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R881_9754,880.5447693,14.68,597.287037,0,7740.584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7769.251082,6869,7829.965368,7505.160173,7439.978355,10247.46753,0,7878.683983,8637.116883,0,7121.34632,0,9237.562771,7600.614719,0,0,0,0,0,0,0,0,7162.636364,0,0,0
M597_R564_9755,563.7349243,9.4,597.2930018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9114.692641,23223.88745,17576.05195,23078.69264,0,0,0,0,0,0,0,0,0,0,0,0,0,7089.78355,0
M597_R851_9756,851.4725342,14.19,597.3374642,0,0,0,0,0,0,0,0,0,0,0,0,9313.593074,34137.33333,52155.41991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R442_9757,441.770874,7.36,597.3498908,0,0,0,0,0,0,0,0,0,0,6322.831169,0,0,0,0,0,9142.424242,0,0,0,0,0,14999.45022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R825_9758,824.7718506,13.75,597.364964,0,0,10548.39394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20107.48485,9454.225108,53193.5974,30687.21645,22248.07792,29909.30303,26912.07792,21952.54978,8204.709957,0,8403.272727,20658.30303,0,6029.021645,8818.073593,8386.484848,0,0,0,0,0
M597_R1098_9759,1098.250427,18.3,597.3653641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11958.66234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R1158_9761,1158.212402,19.3,597.3828735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16155.8961
M597_R518_9760,517.796875,8.63,597.3858032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12801.67532,0,0,0,0,0,0,13358.48052,21366.14719,14439.39394,18398.71861,13958.57576,11224.02165,0,0,7386.186147,0,0,0,0,0,0,0,0,0,0
M597_R900_9762,899.643158,14.99,597.3933635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29452.69697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R1118_9763,1118.452637,18.64,597.4014282,0,39571.9697,9219.333333,0,0,0,8321.502165,0,0,0,0,0,0,0,0,10865.96537,12184.06926,0,12784.74892,18315.80952,19547.11688,0,8634.623377,0,0,0,0,0,14093.67532,11586.93506,0,0,0,0,0,0,0,0,0,0,0,0,13199.74459
M597_R749_9764,748.909729,12.48,597.4036865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7093.402597,0,0,0,0,0,0,0,0,0,0,0,0
M597_R1040_9766,1040.330017,17.34,597.4296767,0,7096.212121,0,0,0,0,5979.800866,0,0,0,0,0,0,0,0,0,0,0,0,6370.069264,7693.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M597_R1145_9768,1145.053772,19.08,597.4724317,0,6603.510823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11019.22944,0,0,0
M597_R1327_9769,1326.730896,22.11,597.4813993,0,18578.48918,0,0,0,0,18138.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R654_9770,654.0557556,10.9,598.1789396,0,0,0,0,0,0,0,18332.0303,9856.424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R562_9771,562.3487549,9.37,598.2974082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6326.324675,0,6660.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R534_9772,533.6480408,8.89,598.3230286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9119.350649,11750,10271.81818,11583.49351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R824_9774,824.2012634,13.74,598.3682436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6724.961039,0,15605.31169,9648.874459,6701.103896,8794.177489,8392.116883,6550.805195,0,0,0,6503.08658,0,0,0,0,0,0,0,0,0
M598_R899_9776,899.3968506,14.99,598.3989839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11555.83983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R1118_9775,1118.294067,18.64,598.4052734,0,11883.2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7002.593074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M598_R363_9777,362.7783813,6.05,598.418988,0,0,0,0,0,0,0,0,0,0,0,0,0,10874.48918,20733.38095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R1043_9778,1042.809143,17.38,598.5049598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11585.02597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44538.74459,0,0,0,0,0,6144.450216,103211.3117,0,33062.93074,0
M599_R756_9779,755.7453308,12.6,598.9238995,41955.41126,0,0,0,0,0,0,0,0,0,0,0,214183.8615,379854.9134,879692.6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41955.41126,19795.21212,18586.32468,55174.17749,0,0,0,0,0
M599_R778_9780,777.8293457,12.96,599.0307615,0,0,0,0,0,0,0,0,0,0,0,0,0,6350.831169,6184.865801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R842_9781,841.6074219,14.03,599.1249814,0,0,0,0,0,0,0,0,0,0,0,0,30588.48485,52077.83983,72725.1342,0,0,0,0,0,0,0,0,0,0,20046.48918,16471.05195,19550.89177,27479.64069,30259.24242,64187.61472,9097.333333,43986.34632,0,0,10420.23377,11685.66234,13811.43723,0,0,0,0,0
M599_R778_9782,777.6282959,12.96,599.2225853,0,0,0,0,0,0,0,0,0,0,0,0,0,25113.82251,34800.88745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R1077_9783,1077.081787,17.95,599.2902666,0,0,13024.87013,19575.0303,0,9499.614719,11488.51082,0,0,0,0,0,0,0,0,0,0,0,9882.255411,11116.78788,0,8073.060606,0,0,0,0,0,0,14127.43723,0,0,0,0,0,0,0,0,0,0,0,11017.52814,0,7056.662338
M599_R778_9784,777.7940063,12.96,599.3025992,0,0,0,0,0,0,0,0,0,0,0,0,11514.01299,22242.55844,26570.7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R545_9785,545.3512573,9.09,599.3080323,84107.52814,45858.49784,41515.41126,196195.0433,242101.7186,254428.9524,293396.0606,20559.58874,18812.73593,10271.51948,33341.75758,9267.38961,0,0,0,14419.51515,106513.4502,139736.1342,74870.2684,76998.8658,81616.34199,139867.2035,168570.3983,160679.6364,599299.2294,924869.8874,884769.4719,909638.9307,391138.8615,125707.7662,51217.05628,15602.88745,38021.91342,464270.039,84107.52814,192561.3723,236620.5844,239651.7879,157265.974,89582.38961,104695.974,284014.1212,155450.4848
M599_R1041_9786,1041.098999,17.35,599.311295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7526.705628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R1040_9787,1039.77356,17.33,599.3349795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24217.52381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R1053_9790,1053.461914,17.56,599.3438595,0,0,12613.35931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115125.2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R666_9788,665.8774414,11.1,599.3440552,7125.060606,0,23076.72727,15541.48052,20376.46753,8317.08658,21194.84848,0,0,0,0,0,0,0,0,6485.069264,10104.21212,6912.116883,8004.034632,9507.277056,9450.484848,11626,39178.2381,21053.48918,158376.6623,133988.0736,99463.77922,131759,83981.88745,37279.39827,13308.78788,0,10820.08658,91110.16017,7125.060606,21297.21645,26843.25974,28287.61905,8880.441558,12186.05628,0,50724.54113,18262.90476
M599_R786_9789,785.8305969,13.1,599.3501495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877.844156,0,7575.969697,0,0,0,0,0,0,0,0,0,0,0,0,0,8637.411255,0
M599_R396_9791,396.0493469,6.6,599.3644391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7643.878788,0,0,0,0,0,13083.48485,0,40514.20346,61326.22511,35530.38095,56620.53247,36246.67965,45865.72727,16189.37229,0,14397.69697,0,0,0,10006.06061,8442.337662,0,0,0,11269.55411,0
M599_R970_9792,970.1324463,16.17,599.3807624,0,59083.12554,50733.64502,39521.24675,41292.88312,47868.01299,60599.32468,0,0,0,0,0,0,0,0,18672.57143,39278.59307,14727.23377,87165.36797,149607.684,125086.1948,41244.77922,14293.8355,6350.961039,20041.09524,29665.60606,21265.44589,27123.61039,86416.39827,14491.67965,6645.341991,0,0,10434.17316,0,6073.930736,11104.71861,27122.329,21173.54978,18627.28139,68953.07792,7919.510823,77169.89177
M599_R1034_9793,1034.236572,17.24,599.3985675,0,0,0,0,0,0,13974.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9897.878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M599_R1095_9794,1094.634216,18.24,599.4167122,0,16550.92641,7120.463203,8430.372294,9062.766234,12131.90043,17288.35065,0,0,0,0,0,0,0,0,0,7623.056277,0,12414.08658,20687.57143,17106.83983,7859.562771,0,0,0,0,0,0,6163.649351,0,0,0,0,0,0,0,0,0,0,0,7079.021645,0,19707.82684
